ID	REGION	LOCALIDAD	PROVINCIA	GENERO	EDAD	GRUPOS_EDAD	NIV_SOCIOE	NSE_3	TAMANIO	EXPANSOR	PONDERADOR	MUSICA1	MUSICA2	MUSICA2-1	MUSICA3	MUSICA4	MUSICA5_1	MUSICA5_2	MUSICA5_3	MUSICA5_4	MUSICA5_5	MUSICA5_6	MUSICA5_7	MUSICA5_8	MUSICA5_9	MUSICA5_10	MUSICA5_11	MUSICA5_12	MUSICA5_13	MUSICA5_14	MUSICA5_15	MUSICA5_16	MUSICA5_17	MUSICA5_18	MUSICA5_19	MUSICA5-1	MUSICA6-1	MUSICA6-2	MUSICA7_1	MUSICA7_2	MUSICA7_3	MUSICA7_4	MUSICA7_5	MUSICA7_6	MUSICA7_7	MUSICA7_8	MUSICA7_9	MUSICA8_1	MUSICA8_2	MUSICA8_3	MUSICA8_4	MUSICA8_5	MUSICA8_6	MUSICA8_7	MUSICA8_8	MUSICA8_9	MUSICA8_10	MUSICA8_11	MUSICA8_12	MUSICA8_13	MUSICA9	MUSICA10	MUSICA10-1	MUSICA11	MUSICA12	MUSICA13	MUSICA14	MUSICA14-1
941	CENTRO	Santa Fe / Santo Tomé	Santa Fe	Varón	30	30 a 49 anios	C3	C2+C3	Mas de 400mil	8522	0.980	SI			Algunas veces a la semana	Algunas veces a la semana	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		SI	NO	1	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	SI			Todos o casi todos los meses	999	999	2000	
942	CENTRO	Santa Fe / Santo Tomé	Santa Fe	Mujer	23	18 a 29 anios	C3	C2+C3	Mas de 400mil	5535	0.630	SI			Todos o casi todos los días	Todos o casi todos los días	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		NO	NO	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	SI			Algunas veces al anio o menos	3	3	2000	
943	CENTRO	Santa Fe / Santo Tomé	Santa Fe	Mujer	27	18 a 29 anios	C3	C2+C3	Mas de 400mil	2595	0.300	SI			Todos o casi todos los días	Todos o casi todos los días	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		SI	NO	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	NO	Ns Nc			$null$	$null$	$null$	
944	CENTRO	Santa Fe / Santo Tomé	Santa Fe	Mujer	41	30 a 49 anios	C3	C2+C3	Mas de 400mil	6602	0.760	SI			Todos o casi todos los días	Todos o casi todos los días	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		NO	NO	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	SI			Todos o casi todos los meses	10	10	1000	
945	CENTRO	Santa Fe / Santo Tomé	Santa Fe	Varón	31	30 a 49 anios	C2	C2+C3	Mas de 400mil	10282	1.180	SI			Todos o casi todos los días	Todos o casi todos los días	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		SI	SI	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	SI			Todos o casi todos los meses	8	8	1300	
946	CENTRO	Santa Fe / Santo Tomé	Santa Fe	Varón	59	50 a 64 anios	D2E	D1+D2+E	Mas de 400mil	4158	0.480	SI			Todos o casi todos los días	Algunas veces al mes	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$			NO	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	NO	Motivos económicos			$null$	$null$	$null$	
947	CENTRO	Santa Fe / Santo Tomé	Santa Fe	Varón	24	18 a 29 anios	D1	D1+D2+E	Mas de 400mil	6046	0.690	SI			Todos o casi todos los días	Todos o casi todos los días	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$			NO	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	SI			Algunas veces al anio o menos	3	3	9	
948	CENTRO	Santa Fe / Santo Tomé	Santa Fe	Varón	35	30 a 49 anios	D1	D1+D2+E	Mas de 400mil	879	0.100	SI			Todos o casi todos los días	Todos o casi todos los días	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$			NO	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	SI			Todos o casi todos los meses	10	10	3500	
949	CENTRO	Santa Fe / Santo Tomé	Santa Fe	Varón	66	65 anios y mas	D1	D1+D2+E	Mas de 400mil	2366	0.270	SI			Todos o casi todos los días	Todos o casi todos los días	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$			NO	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	1	0	1	1	NO	Ns Nc			$null$	$null$	$null$	
950	CENTRO	Santa Fe / Santo Tomé	Santa Fe	Mujer	60	50 a 64 anios	D1	D1+D2+E	Mas de 400mil	6141	0.700	SI			Algunas veces a la semana	Algunas veces al mes	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$			NO	1	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	0	0	1	0	0	0	NO	Miedo al contagio			$null$	$null$	$null$	
951	CENTRO	Santa Fe / Santo Tomé	Santa Fe	Mujer	48	30 a 49 anios	D2E	D1+D2+E	Mas de 400mil	19285	2.210	SI			Algunas veces a la semana	Algunas veces a la semana	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$			NO	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	NO	Tiene que cuidar hijos/ familiares			$null$	$null$	$null$	
952	CENTRO	Reconquista / Avellaneda	Santa Fe	Mujer	55	50 a 64 anios	ABC1	ABC1	80mil a 400mil	3151	0.360	SI			Todos o casi todos los días	Nunca	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$		$null$				1	0	0	0	1	0	0	0	0	0	0	1	1	1	1	1	1	0	1	1	0	0	NO	Motivos económicos			$null$	$null$	$null$	
953	CENTRO	Reconquista / Avellaneda	Santa Fe	Varón	29	18 a 29 anios	ABC1	ABC1	80mil a 400mil	5230	0.600	SI			Todos o casi todos los días	Todos o casi todos los días	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		SI	SI	1	1	0	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	SI			Algunas veces al anio o menos	2	2	5000	
954	CENTRO	Reconquista / Avellaneda	Santa Fe	Mujer	35	30 a 49 anios	ABC1	ABC1	80mil a 400mil	4797	0.550	SI			Todos o casi todos los días	Algunas veces a la semana	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0		$null$			NO	1	0	0	1	1	1	0	0	0	1	0	1	1	1	1	1	1	0	1	1	1	1	SI			Algunas veces al anio o menos	4	4	1600	
955	CENTRO	Reconquista / Avellaneda	Santa Fe	Mujer	26	18 a 29 anios	C3	C2+C3	80mil a 400mil	7469	0.860	SI			Todos o casi todos los días	Todos o casi todos los días	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$			NO	1	0	0	1	1	0	0	0	0	0	0	0	1	1	1	1	0	1	1	1	0	1	NO	No le gusta/ no le interesa			$null$	$null$	$null$	
956	CENTRO	Reconquista / Avellaneda	Santa Fe	Mujer	63	50 a 64 anios	C2	C2+C3	80mil a 400mil	3886	0.450	SI			Algunas veces a la semana	Nunca	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$		$null$				1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	NO	Ns Nc			$null$	$null$	$null$	
957	CENTRO	Reconquista / Avellaneda	Santa Fe	Mujer	46	30 a 49 anios	C2	C2+C3	80mil a 400mil	3909	0.450	SI			Todos o casi todos los días	Todos o casi todos los días	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		NO	NO	1	1	0	1	1	1	0	0	0	0	0	0	1	1	1	1	0	0	1	1	0	0	SI			Algunas veces al anio o menos	4	1	10000	
958	CENTRO	Reconquista / Avellaneda	Santa Fe	Varón	80	65 anios y mas	C2	C2+C3	80mil a 400mil	6891	0.790	SI			Todos o casi todos los días	Nunca	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$		$null$				0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	NO	Falta de tiempo			$null$	$null$	$null$	
959	CENTRO	Reconquista / Avellaneda	Santa Fe	Mujer	77	65 anios y mas	D1	D1+D2+E	80mil a 400mil	6955	0.800	SI			Algunas veces a la semana	Nunca	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$		$null$				0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	NO	Miedo al contagio			$null$	$null$	$null$	
960	CENTRO	Rosario / Villa Gobernador Gálvez	Santiago del Estero	Mujer	35	30 a 49 anios	D1	D1+D2+E	Mas de 400mil	4871	0.560	SI			Todos o casi todos los días	Todos o casi todos los días	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		NO	NO	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	SI			Algunas veces al anio o menos	1	1	10000	
961	CUYO	Gran Mendoza	Mendoza	Varón	42	30 a 49 anios	ABC1	ABC1	Mas de 400mil	3460	0.400	SI			Algunas veces a la semana	Algunas veces a la semana	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$			NO	1	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	1	0	1	SI			Algunas veces al anio o menos	1	1	3	
962	CUYO	Gran Mendoza	Mendoza	Varón	38	30 a 49 anios	ABC1	ABC1	Mas de 400mil	2553	0.290	SI			Todos o casi todos los días	Todos o casi todos los días	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0		$null$		SI	NO	1	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	1	1	0	0	SI			Algunas veces al anio o menos	1	1	9	
963	CUYO	Gran Mendoza	Mendoza	Mujer	35	30 a 49 anios	ABC1	ABC1	Mas de 400mil	2018	0.230	SI			Todos o casi todos los días	Todos o casi todos los días	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		SI	SI	1	1	0	1	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	SI			Algunas veces al anio o menos	2	0	2000	
964	CUYO	Gran Mendoza	Mendoza	Mujer	39	30 a 49 anios	ABC1	ABC1	Mas de 400mil	1725	0.200	SI			Todos o casi todos los días	Todos o casi todos los días	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		NO	NO	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	NO	No hay ninguno cerca			$null$	$null$	$null$	
965	CUYO	Gran Mendoza	Mendoza	Varón	46	30 a 49 anios	ABC1	ABC1	Mas de 400mil	3882	0.450	SI			Todos o casi todos los días	Nunca	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$		$null$				1	0	0	0	1	1	0	0	0	1	1	1	1	0	0	1	1	1	1	0	0	0	NO	Falta de tiempo			$null$	$null$	$null$	
966	CUYO	Gran Mendoza	Mendoza	Mujer	46	30 a 49 anios	ABC1	ABC1	Mas de 400mil	5562	0.640	SI			Todos o casi todos los días	Algunas veces a la semana	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		SI	SI	1	1	0	1	1	1	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	SI			Algunas veces al anio o menos	3	3	3000	
967	CUYO	Gran Mendoza	Mendoza	Mujer	63	50 a 64 anios	ABC1	ABC1	Mas de 400mil	2549	0.290	SI			Todos o casi todos los días	Todos o casi todos los días	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$			NO	0	0	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	1	1	NO	No le gusta/ no le interesa			$null$	$null$	$null$	
968	CUYO	Gran Mendoza	Mendoza	Mujer	54	50 a 64 anios	ABC1	ABC1	Mas de 400mil	1275	0.150	SI			Todos o casi todos los días	Todos o casi todos los días	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$			NO	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0	0	0	0	0	1	NO	Falta de tiempo			$null$	$null$	$null$	
969	CUYO	Gran Mendoza	Mendoza	Varón	44	30 a 49 anios	ABC1	ABC1	Mas de 400mil	3564	0.410	SI			Todos o casi todos los días	Todos o casi todos los días	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		SI	NO	1	1	0	0	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	SI			Algunas veces al anio o menos	4	4	500	
970	CUYO	Gran Mendoza	Mendoza	Mujer	47	30 a 49 anios	ABC1	ABC1	Mas de 400mil	6610	0.760	SI			Algunas veces a la semana	Algunas veces a la semana	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$			SI	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	SI			Algunas veces al anio o menos	4	4	2	
971	CUYO	Gran Mendoza	Mendoza	Mujer	59	50 a 64 anios	ABC1	ABC1	Mas de 400mil	3823	0.440	SI			Todos o casi todos los días	Todos o casi todos los días	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$			NO	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	NO	Falta de tiempo			$null$	$null$	$null$	
972	CUYO	Gran Mendoza	Mendoza	Varón	19	18 a 29 anios	C3	C2+C3	Mas de 400mil	2245	0.260	SI			Todos o casi todos los días	Todos o casi todos los días	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		SI	NO	1	1	0	1	1	0	0	0	0	1	0	1	1	1	0	1	0	1	1	1	0	0	SI			Algunas veces al anio o menos	2	1	2000	
973	CUYO	Gran Mendoza	Mendoza	Mujer	54	50 a 64 anios	C3	C2+C3	Mas de 400mil	2596	0.300	SI			Todos o casi todos los días	Algunas veces a la semana	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		NO	NO	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	1	1	NO	Motivos económicos			$null$	$null$	$null$	
974	CUYO	Gran Mendoza	Mendoza	Mujer	43	30 a 49 anios	C2	C2+C3	Mas de 400mil	3451	0.400	SI			Todos o casi todos los días	Algunas veces a la semana	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		SI	NO	1	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	SI			Algunas veces al anio o menos	1	1	1000	
975	CUYO	Gran Mendoza	Mendoza	Mujer	23	18 a 29 anios	C3	C2+C3	Mas de 400mil	3375	0.390	SI			Todos o casi todos los días	Todos o casi todos los días	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		SI	SI	1	1	0	1	1	1	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	NO	Motivos económicos			$null$	$null$	$null$	
976	CUYO	Gran Mendoza	Mendoza	Varón	63	50 a 64 anios	C3	C2+C3	Mas de 400mil	1203	0.140	SI			Algunas veces al mes	Algunas veces al anio	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$			NO	0	0	0	1	1	0	0	0	0	1	0	1	1	1	0	1	0	0	0	0	1	1	NO	Motivos económicos			$null$	$null$	$null$	
977	CUYO	Gran Mendoza	Mendoza	Varón	48	30 a 49 anios	C3	C2+C3	Mas de 400mil	4886	0.560	SI			Todos o casi todos los días	Todos o casi todos los días	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		NO	SI	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	NO	Motivos económicos			$null$	$null$	$null$	
978	CUYO	Gran Mendoza	Mendoza	Mujer	36	30 a 49 anios	C3	C2+C3	Mas de 400mil	2207	0.250	SI			Todos o casi todos los días	Todos o casi todos los días	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		SI	NO	1	1	0	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	SI			Todos o casi todos los meses	10	10	2	
979	CUYO	Gran Mendoza	Mendoza	Mujer	89	65 anios y mas	C2	C2+C3	Mas de 400mil	1554	0.180	SI			Todos o casi todos los días	Nunca	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$		$null$				0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	NO	Miedo al contagio			$null$	$null$	$null$	
980	CUYO	Gran Mendoza	Mendoza	Varón	26	18 a 29 anios	C3	C2+C3	Mas de 400mil	7443	0.850	SI			Todos o casi todos los días	Todos o casi todos los días	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$			NO	1	0	1	1	0	1	0	0	0	1	0	1	1	1	1	1	0	0	1	1	1	0	NO	No le gusta/ no le interesa			$null$	$null$	$null$	
981	CUYO	Gran Mendoza	Mendoza	Mujer	38	30 a 49 anios	C3	C2+C3	Mas de 400mil	4705	0.540	SI			Todos o casi todos los días	Todos o casi todos los días	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		SI		1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	SI			Algunas veces al anio o menos	2	2	5000	
982	CUYO	Gran Mendoza	Mendoza	Mujer	41	30 a 49 anios	C3	C2+C3	Mas de 400mil	3959	0.450	SI			Todos o casi todos los días	Todos o casi todos los días	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$			NO	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	NO	Motivos económicos			$null$	$null$	$null$	
983	CUYO	Gran Mendoza	Mendoza	Mujer	26	18 a 29 anios	C2	C2+C3	Mas de 400mil	3186	0.370	SI			Todos o casi todos los días	Todos o casi todos los días	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		SI	NO	1	0	0	1	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	SI			Algunas veces al anio o menos	1	1	7000	
984	CUYO	Gran Mendoza	Mendoza	Varón	38	30 a 49 anios	C3	C2+C3	Mas de 400mil	11039	1.270	SI			Todos o casi todos los días	Algunas veces al mes	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0		1	MP3 PEN DRIVE EN EL AUTO		NO	0	1	0	1	1	1	0	1	0	1	1	1	1	0	1	1	1	1	1	0	1	0	NO	Tiene que cuidar hijos/ familiares			$null$	$null$	$null$	
985	CUYO	Gran Mendoza	Mendoza	Varón	43	30 a 49 anios	C2	C2+C3	Mas de 400mil	3564	0.410	SI			Todos o casi todos los días	Todos o casi todos los días	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		SI	NO	1	1	0	0	1	0	0	1	0	1	1	1	1	1	0	0	1	1	1	1	1	1	SI			Algunas veces al anio o menos	3	3	1700	
986	CUYO	Gran Mendoza	Mendoza	Varón	24	18 a 29 anios	C3	C2+C3	Mas de 400mil	1722	0.200	SI			Todos o casi todos los días	Todos o casi todos los días	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0		$null$		SI	SI	1	1	0	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	SI			Algunas veces al anio o menos	4	4	2	
987	CUYO	Gran Mendoza	Mendoza	Varón	22	18 a 29 anios	C3	C2+C3	Mas de 400mil	2889	0.330	SI			Todos o casi todos los días	Todos o casi todos los días	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		NO	SI	1	0	0	1	0	0	0	0	0	1	0	1	1	0	1	1	0	1	1	1	0	0	NO	Motivos económicos			$null$	$null$	$null$	
988	CUYO	Gran Mendoza	Mendoza	Mujer	49	30 a 49 anios	C2	C2+C3	Mas de 400mil	933	0.110	SI			Todos o casi todos los días	Todos o casi todos los días	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0		$null$			NO	1	0	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	NO	No se dió/ no quiso	no tuvimos oportunidad		$null$	$null$	$null$	
989	CUYO	Gran Mendoza	Mendoza	Varón	38	30 a 49 anios	C3	C2+C3	Mas de 400mil	3882	0.450	SI			Todos o casi todos los días	Todos o casi todos los días	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		NO		0	1	0	0	1	0	1	0	0	1	1	1	1	0	0	0	1	1	0	0	0	0	SI			Todos o casi todos los meses	4	4	600	
990	CUYO	Gran Mendoza	Mendoza	Mujer	70	65 anios y mas	C3	C2+C3	Mas de 400mil	5707	0.650	SI			Todos o casi todos los días	Nunca	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$		$null$				1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	SI			Algunas veces al anio o menos	4	4	9	
991	CUYO	Gran Mendoza	Mendoza	Mujer	76	65 anios y mas	C3	C2+C3	Mas de 400mil	965	0.110	SI			Todos o casi todos los días	Todos o casi todos los días	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$			NO	1	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	1	1	NO	No tiene con quien ir	no tiene quien la acompanie		$null$	$null$	$null$	
992	CUYO	Gran Mendoza	Mendoza	Varón	48	30 a 49 anios	C2	C2+C3	Mas de 400mil	5106	0.590	SI			Todos o casi todos los días	Todos o casi todos los días	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$			NO	1	0	0	1	1	0	0	0	0	0	0	1	1	1	0	1	0	0	1	1	0	0	SI			Algunas veces al anio o menos	1	0	10000	
993	CUYO	Gran Mendoza	Mendoza	Mujer	49	30 a 49 anios	C3	C2+C3	Mas de 400mil	3215	0.370	SI			Todos o casi todos los días	Todos o casi todos los días	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$			NO	1	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	0	0	0	0	0	0	NO	No hay ninguno cerca			$null$	$null$	$null$	
994	CUYO	Gran Mendoza	Mendoza	Varón	31	30 a 49 anios	C2	C2+C3	Mas de 400mil	2532	0.290	SI			Todos o casi todos los días	Todos o casi todos los días	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		SI	NO	1	1	0	1	1	0	0	0	0	0	0	1	1	1	1	1	0	0	1	1	0	0	SI			Algunas veces al anio o menos	2	2	3000	
995	CUYO	Gran Mendoza	Mendoza	Mujer	60	50 a 64 anios	C2	C2+C3	Mas de 400mil	5025	0.580	SI			Todos o casi todos los días	Todos o casi todos los días	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$			NO	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	NO	Falta de tiempo			$null$	$null$	$null$	
996	CUYO	Gran Mendoza	Mendoza	Mujer	74	65 anios y mas	C2	C2+C3	Mas de 400mil	840	0.100	SI			Todos o casi todos los días	Nunca	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$		$null$				0	0	0	1	0	1	0	0	0	1	1	0	1	1	0	1	0	0	0	0	1	0	NO	No hay ninguno cerca			$null$	$null$	$null$	
997	CUYO	Gran Mendoza	Mendoza	Varón	56	50 a 64 anios	C2	C2+C3	Mas de 400mil	2023	0.230	SI			Todos o casi todos los días	Todos o casi todos los días	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		SI	SI	1	1	0	1	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	NO	No le gusta/ no le interesa			$null$	$null$	$null$	
998	CUYO	Gran Mendoza	Mendoza	Mujer	80	65 anios y mas	C3	C2+C3	Mas de 400mil	942	0.110	SI			Algunas veces a la semana	Nunca	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$		$null$				0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	NO	Problemas de salud			$null$	$null$	$null$	
999	CUYO	Gran Mendoza	Mendoza	Mujer	73	65 anios y mas	C3	C2+C3	Mas de 400mil	1155	0.130	SI			Todos o casi todos los días	Todos o casi todos los días	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$			NO	1	1	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	NO	Motivos económicos			$null$	$null$	$null$	
1000	CUYO	Gran Mendoza	Mendoza	Varón	50	50 a 64 anios	C3	C2+C3	Mas de 400mil	6515	0.750	SI			Todos o casi todos los días	Algunas veces a la semana	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		NO	NO	1	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	SI			Algunas veces al anio o menos	3	3	9	
1001	CUYO	Gran Mendoza	Mendoza	Mujer	28	18 a 29 anios	C3	C2+C3	Mas de 400mil	4447	0.510	SI			Todos o casi todos los días	Todos o casi todos los días	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0		$null$		NO	NO	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	SI			Algunas veces al anio o menos	5	5	2	
1002	CUYO	Gran Mendoza	Mendoza	Varón	56	50 a 64 anios	C3	C2+C3	Mas de 400mil	1702	0.200	SI			Algunas veces a la semana	Algunas veces a la semana	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$			NO	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	NO	No le gusta/ no le interesa			$null$	$null$	$null$	
1003	CUYO	Gran Mendoza	Mendoza	Mujer	36	30 a 49 anios	C3	C2+C3	Mas de 400mil	4744	0.540	SI			Todos o casi todos los días	Algunas veces a la semana	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0		$null$		SI	NO	1	0	0	1	1	0	0	0	0	1	0	1	1	1	1	1	0	0	1	1	1	1	NO	No hay ninguno cerca			$null$	$null$	$null$	
1004	CUYO	Gran Mendoza	Mendoza	Mujer	66	65 anios y mas	C3	C2+C3	Mas de 400mil	1155	0.130	SI			Todos o casi todos los días	Nunca	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$		$null$				0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	NO	No le gusta/ no le interesa			$null$	$null$	$null$	
1005	CUYO	Gran Mendoza	Mendoza	Varón	35	30 a 49 anios	C3	C2+C3	Mas de 400mil	4143	0.480	SI			Algunas veces a la semana	Algunas veces a la semana	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$			NO	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	NO	Falta de tiempo			$null$	$null$	$null$	
